=== WYNIKI TRENINGU ===


=== REP 0 ===
avg_pos_score 0.9262070059776306, avg_neg_score 0.10916364938020706
avg_pos_score 0.8881661891937256, avg_neg_score 0.0835394337773323
avg_pos_score 0.8941366076469421, avg_neg_score 0.08775687962770462
avg_pos_score 0.9263182878494263, avg_neg_score 0.10701872408390045
avg_pos_score 0.9055067896842957, avg_neg_score 0.0871506929397583
avg_pos_score 0.8982015252113342, avg_neg_score 0.08111371099948883
avg_pos_score 0.9291414022445679, avg_neg_score 0.10194086283445358
avg_pos_score 0.9060608148574829, avg_neg_score 0.08531402051448822
avg_pos_score 0.8994667530059814, avg_neg_score 0.07863722741603851
avg_pos_score 0.9322301149368286, avg_neg_score 0.09885848313570023
avg_pos_score 0.9107075929641724, avg_neg_score 0.08062703162431717
avg_pos_score 0.9058736562728882, avg_neg_score 0.07639500498771667
avg_pos_score 0.9361611008644104, avg_neg_score 0.09636851400136948
avg_pos_score 0.893060564994812, avg_neg_score 0.0676712840795517
avg_pos_score 0.9434101581573486, avg_neg_score 0.0973285436630249
avg_pos_score 0.903886616230011, avg_neg_score 0.0686955451965332
avg_pos_score 0.9283238053321838, avg_neg_score 0.08327388018369675
avg_pos_score 0.9199327826499939, avg_neg_score 0.07853943109512329
avg_pos_score 0.927252471446991, avg_neg_score 0.07981477677822113
avg_pos_score 0.9126067161560059, avg_neg_score 0.06679097563028336
avg_pos_score 0.9489049315452576, avg_neg_score 0.09251884371042252
avg_pos_score 0.8568370342254639, avg_neg_score 0.04864992946386337
avg_pos_score 0.9217662215232849, avg_neg_score 0.07022915780544281
avg_pos_score 0.966618001461029, avg_neg_score 0.10774197429418564
avg_pos_score 0.9268561005592346, avg_neg_score 0.0707152709364891
avg_pos_score 0.8697133660316467, avg_neg_score 0.05405629798769951
avg_pos_score 0.9255274534225464, avg_neg_score 0.0817253515124321
avg_pos_score 0.9423391819000244, avg_neg_score 0.09513364732265472
avg_pos_score 0.9207735657691956, avg_neg_score 0.07600269466638565
Fold 0 FINAL: Loss=0.1942, TP=21, TN=122014, FP=3743, FN=46
Metrics: Acc=0.9699, Rec=0.3134, Prec=0.0056, F1=0.0110
avg_pos_score 0.3501007854938507, avg_neg_score 0.5043337941169739
avg_pos_score 0.9150986075401306, avg_neg_score 0.5479378700256348
avg_pos_score 0.2221301645040512, avg_neg_score 0.02162950485944748
avg_pos_score 0.493025004863739, avg_neg_score 0.05086040124297142
avg_pos_score 0.8977184891700745, avg_neg_score 0.39581915736198425
avg_pos_score 0.9079870581626892, avg_neg_score 0.33834195137023926
avg_pos_score 0.8354911804199219, avg_neg_score 0.16030797362327576
avg_pos_score 0.6603546738624573, avg_neg_score 0.10915153473615646
avg_pos_score 0.7267414331436157, avg_neg_score 0.238682821393013
avg_pos_score 0.8374349474906921, avg_neg_score 0.27827686071395874
avg_pos_score 0.816584587097168, avg_neg_score 0.18915115296840668
avg_pos_score 0.8146619200706482, avg_neg_score 0.1589493751525879
avg_pos_score 0.8534097075462341, avg_neg_score 0.17394934594631195
avg_pos_score 0.8706718683242798, avg_neg_score 0.17052830755710602
avg_pos_score 0.8598193526268005, avg_neg_score 0.1561286449432373
avg_pos_score 0.8363267183303833, avg_neg_score 0.132339745759964
avg_pos_score 0.8538156151771545, avg_neg_score 0.13078178465366364
avg_pos_score 0.8740165829658508, avg_neg_score 0.1351480782032013
avg_pos_score 0.872133195400238, avg_neg_score 0.1298786848783493
avg_pos_score 0.8697694540023804, avg_neg_score 0.12149284034967422
avg_pos_score 0.8860703706741333, avg_neg_score 0.12175597995519638
avg_pos_score 0.8944041728973389, avg_neg_score 0.11644303053617477
avg_pos_score 0.8835743069648743, avg_neg_score 0.09834041446447372
avg_pos_score 0.8916019797325134, avg_neg_score 0.09728868305683136
avg_pos_score 0.9127615690231323, avg_neg_score 0.10940825939178467
avg_pos_score 0.9021317362785339, avg_neg_score 0.09717614948749542
avg_pos_score 0.8958487510681152, avg_neg_score 0.08907143771648407
avg_pos_score 0.9139289855957031, avg_neg_score 0.09947329759597778
avg_pos_score 0.8995295763015747, avg_neg_score 0.08422994613647461
avg_pos_score 0.9158293604850769, avg_neg_score 0.09045382589101791
avg_pos_score 0.9233647584915161, avg_neg_score 0.08997800946235657
avg_pos_score 0.907019853591919, avg_neg_score 0.07444989681243896
avg_pos_score 0.9304752349853516, avg_neg_score 0.09010763466358185
avg_pos_score 0.8989049792289734, avg_neg_score 0.06569047272205353
avg_pos_score 0.9522457122802734, avg_neg_score 0.10351802408695221
avg_pos_score 0.8798875212669373, avg_neg_score 0.051774006336927414
avg_pos_score 0.9392616748809814, avg_neg_score 0.08019568771123886
avg_pos_score 0.9434594511985779, avg_neg_score 0.08095069229602814
avg_pos_score 0.8816113471984863, avg_neg_score 0.04800098016858101
avg_pos_score 0.9524341821670532, avg_neg_score 0.08919049054384232
avg_pos_score 0.9222469329833984, avg_neg_score 0.05961262434720993
avg_pos_score 0.9286528825759888, avg_neg_score 0.06259176135063171
avg_pos_score 0.9511564373970032, avg_neg_score 0.07912050932645798
avg_pos_score 0.8994405269622803, avg_neg_score 0.046545982360839844
avg_pos_score 0.9642231464385986, avg_neg_score 0.08929070830345154
avg_pos_score 0.9271754622459412, avg_neg_score 0.05303243175148964
avg_pos_score 0.9277929663658142, avg_neg_score 0.05376920476555824
avg_pos_score 0.9655854105949402, avg_neg_score 0.08344754576683044
avg_pos_score 0.9046288728713989, avg_neg_score 0.03837838023900986
avg_pos_score 0.9533025026321411, avg_neg_score 0.0643305629491806
avg_pos_score 0.9522392153739929, avg_neg_score 0.06314310431480408
avg_pos_score 0.9028261303901672, avg_neg_score 0.03742009401321411
avg_pos_score 0.971298098564148, avg_neg_score 0.07925953716039658
avg_pos_score 0.941895604133606, avg_neg_score 0.047803282737731934
avg_pos_score 0.9275491237640381, avg_neg_score 0.04330519959330559
avg_pos_score 0.9806044101715088, avg_neg_score 0.09206022322177887
avg_pos_score 0.9530025720596313, avg_neg_score 0.056752000004053116
avg_pos_score 0.8663943409919739, avg_neg_score 0.02503686025738716
avg_pos_score 0.9334431290626526, avg_neg_score 0.04694618284702301
avg_pos_score 0.9857349991798401, avg_neg_score 0.09540422260761261
avg_pos_score 0.964592456817627, avg_neg_score 0.07601737231016159
avg_pos_score 0.8990719318389893, avg_neg_score 0.026284191757440567
avg_pos_score 0.9145802855491638, avg_neg_score 0.03393305838108063
avg_pos_score 0.9835644960403442, avg_neg_score 0.09596113115549088
avg_pos_score 0.9827919602394104, avg_neg_score 0.0888376384973526
avg_pos_score 0.9225805401802063, avg_neg_score 0.03198216110467911
avg_pos_score 0.9227694869041443, avg_neg_score 0.03281168267130852
avg_pos_score 0.9792749285697937, avg_neg_score 0.07891310751438141
avg_pos_score 0.9710006713867188, avg_neg_score 0.0687216967344284
avg_pos_score 0.8906364440917969, avg_neg_score 0.02485332079231739
avg_pos_score 0.9118030667304993, avg_neg_score 0.028681522235274315
avg_pos_score 0.9713357090950012, avg_neg_score 0.0694366842508316
avg_pos_score 0.9750980138778687, avg_neg_score 0.06845886260271072
avg_pos_score 0.8849388957023621, avg_neg_score 0.03155156597495079
avg_pos_score 0.8959745764732361, avg_neg_score 0.03089340403676033
avg_pos_score 0.9666979908943176, avg_neg_score 0.05945621803402901
avg_pos_score 0.9699026942253113, avg_neg_score 0.06435606628656387
avg_pos_score 0.9395992159843445, avg_neg_score 0.0362015962600708
avg_pos_score 0.910418689250946, avg_neg_score 0.032071053981781006
avg_pos_score 0.9642906188964844, avg_neg_score 0.0589885413646698
avg_pos_score 0.9736255407333374, avg_neg_score 0.06489303708076477
avg_pos_score 0.9352803230285645, avg_neg_score 0.03677564486861229
avg_pos_score 0.9460441470146179, avg_neg_score 0.03832601383328438
avg_pos_score 0.9660552144050598, avg_neg_score 0.05297055095434189
avg_pos_score 0.9584845304489136, avg_neg_score 0.049449849873781204
avg_pos_score 0.9444220662117004, avg_neg_score 0.03834173455834389
avg_pos_score 0.9544184803962708, avg_neg_score 0.04174114763736725
avg_pos_score 0.9642142057418823, avg_neg_score 0.04756233096122742
avg_pos_score 0.9602713584899902, avg_neg_score 0.04248000681400299
avg_pos_score 0.9458535313606262, avg_neg_score 0.037221528589725494
avg_pos_score 0.9687033891677856, avg_neg_score 0.048449426889419556
avg_pos_score 0.9611363410949707, avg_neg_score 0.04016459733247757
avg_pos_score 0.9489149451255798, avg_neg_score 0.03298376873135567
avg_pos_score 0.9709103107452393, avg_neg_score 0.045998357236385345
avg_pos_score 0.961525559425354, avg_neg_score 0.03883837163448334
avg_pos_score 0.9532296657562256, avg_neg_score 0.03241381794214249
avg_pos_score 0.9733690619468689, avg_neg_score 0.04380094259977341
avg_pos_score 0.9594135880470276, avg_neg_score 0.03363232687115669
avg_pos_score 0.9591813087463379, avg_neg_score 0.03272572159767151
avg_pos_score 0.9744657874107361, avg_neg_score 0.04299553111195564
Fold 1 FINAL: Loss=0.0501, TP=38, TN=124896, FP=799, FN=91
Metrics: Acc=0.9929, Rec=0.2946, Prec=0.0454, F1=0.0787

=== REP 4 ===
avg_pos_score 0.684050440788269, avg_neg_score 0.7070615291595459
avg_pos_score 0.00563430180773139, avg_neg_score 0.005202791653573513
avg_pos_score 0.4328356981277466, avg_neg_score 0.17583385109901428
avg_pos_score 0.9937931299209595, avg_neg_score 0.9848339557647705
avg_pos_score 0.9873510599136353, avg_neg_score 0.9696852564811707
avg_pos_score 0.8423495292663574, avg_neg_score 0.5795459747314453
avg_pos_score 0.27376994490623474, avg_neg_score 0.09170204401016235
avg_pos_score 0.22631004452705383, avg_neg_score 0.06482243537902832
avg_pos_score 0.403592050075531, avg_neg_score 0.12367600202560425
avg_pos_score 0.6625040173530579, avg_neg_score 0.2660196125507355
avg_pos_score 0.8285418748855591, avg_neg_score 0.44775140285491943
avg_pos_score 0.8425701260566711, avg_neg_score 0.4795950651168823
avg_pos_score 0.7858518362045288, avg_neg_score 0.40375664830207825
avg_pos_score 0.6627248525619507, avg_neg_score 0.2800787091255188
avg_pos_score 0.570010781288147, avg_neg_score 0.2097937911748886
avg_pos_score 0.5743391513824463, avg_neg_score 0.19718322157859802
avg_pos_score 0.653781533241272, avg_neg_score 0.223551407456398
avg_pos_score 0.7468945384025574, avg_neg_score 0.2708325684070587
avg_pos_score 0.8067049980163574, avg_neg_score 0.3063483238220215
avg_pos_score 0.8222334980964661, avg_neg_score 0.29711008071899414
avg_pos_score 0.8039767146110535, avg_neg_score 0.25156649947166443
avg_pos_score 0.7712277173995972, avg_neg_score 0.2042183130979538
avg_pos_score 0.7484030723571777, avg_neg_score 0.17869560420513153
avg_pos_score 0.7521349787712097, avg_neg_score 0.18036989867687225
avg_pos_score 0.7802857756614685, avg_neg_score 0.2002573013305664
avg_pos_score 0.8102904558181763, avg_neg_score 0.21773448586463928
avg_pos_score 0.8212448954582214, avg_neg_score 0.21537810564041138
avg_pos_score 0.8136080503463745, avg_neg_score 0.19655653834342957
avg_pos_score 0.8090177178382874, avg_neg_score 0.1801840364933014
avg_pos_score 0.8194950819015503, avg_neg_score 0.17546913027763367
avg_pos_score 0.8330328464508057, avg_neg_score 0.17606280744075775
avg_pos_score 0.8368210196495056, avg_neg_score 0.17175838351249695
avg_pos_score 0.835058331489563, avg_neg_score 0.16434496641159058
avg_pos_score 0.8323225975036621, avg_neg_score 0.15883846580982208
avg_pos_score 0.8342493772506714, avg_neg_score 0.1604747772216797
avg_pos_score 0.8431673645973206, avg_neg_score 0.16520342230796814
avg_pos_score 0.8466700315475464, avg_neg_score 0.1627223938703537
avg_pos_score 0.8441727757453918, avg_neg_score 0.15490767359733582
avg_pos_score 0.8488900661468506, avg_neg_score 0.15109488368034363
avg_pos_score 0.8580892086029053, avg_neg_score 0.15021313726902008
avg_pos_score 0.8559033274650574, avg_neg_score 0.1419743001461029
avg_pos_score 0.8490689396858215, avg_neg_score 0.13333968818187714
avg_pos_score 0.8593322038650513, avg_neg_score 0.13964450359344482
avg_pos_score 0.8692256212234497, avg_neg_score 0.14576949179172516
avg_pos_score 0.8620607256889343, avg_neg_score 0.13675540685653687
avg_pos_score 0.8658081293106079, avg_neg_score 0.13248413801193237
avg_pos_score 0.8694763779640198, avg_neg_score 0.12924432754516602
avg_pos_score 0.873340368270874, avg_neg_score 0.12755535542964935
avg_pos_score 0.8789438605308533, avg_neg_score 0.12524296343326569
avg_pos_score 0.8723999857902527, avg_neg_score 0.11762771755456924
avg_pos_score 0.8917502760887146, avg_neg_score 0.13067404925823212
avg_pos_score 0.8536309599876404, avg_neg_score 0.10151207447052002
avg_pos_score 0.932442843914032, avg_neg_score 0.1623515486717224
avg_pos_score 0.8558444976806641, avg_neg_score 0.09546461701393127
avg_pos_score 0.9031397104263306, avg_neg_score 0.1217295303940773
avg_pos_score 0.880253791809082, avg_neg_score 0.10311103612184525
avg_pos_score 0.8966859579086304, avg_neg_score 0.11274861544370651
avg_pos_score 0.8910219669342041, avg_neg_score 0.10627049207687378
avg_pos_score 0.9010484218597412, avg_neg_score 0.10911108553409576
avg_pos_score 0.8848688006401062, avg_neg_score 0.09265807271003723
avg_pos_score 0.9210959076881409, avg_neg_score 0.11910287290811539
avg_pos_score 0.8224913477897644, avg_neg_score 0.06334652751684189
avg_pos_score 0.9145477414131165, avg_neg_score 0.10561718046665192
avg_pos_score 0.9234961867332458, avg_neg_score 0.11252337694168091
avg_pos_score 0.8109380006790161, avg_neg_score 0.05451017618179321
avg_pos_score 0.8908877968788147, avg_neg_score 0.08530011773109436
avg_pos_score 0.9602179527282715, avg_neg_score 0.15099023282527924
avg_pos_score 0.9226005673408508, avg_neg_score 0.12084376066923141
avg_pos_score 0.8575406074523926, avg_neg_score 0.06614372879266739
avg_pos_score 0.9117679595947266, avg_neg_score 0.10793593525886536
avg_pos_score 0.9199944734573364, avg_neg_score 0.1053561419248581
avg_pos_score 0.8708874583244324, avg_neg_score 0.06942464411258698
avg_pos_score 0.9110405445098877, avg_neg_score 0.10014723986387253
avg_pos_score 0.9457741379737854, avg_neg_score 0.12208239734172821
avg_pos_score 0.8509632349014282, avg_neg_score 0.06964431703090668
avg_pos_score 0.8752666711807251, avg_neg_score 0.07469747215509415
avg_pos_score 0.9416120052337646, avg_neg_score 0.11496833711862564
avg_pos_score 0.9049301743507385, avg_neg_score 0.09195061773061752
avg_pos_score 0.8872947096824646, avg_neg_score 0.07823862880468369
avg_pos_score 0.9379687905311584, avg_neg_score 0.1155465617775917
avg_pos_score 0.9077922105789185, avg_neg_score 0.09372451901435852
avg_pos_score 0.8672243356704712, avg_neg_score 0.06226033344864845
avg_pos_score 0.9204978942871094, avg_neg_score 0.09218890964984894
avg_pos_score 0.9401746392250061, avg_neg_score 0.10746648907661438
avg_pos_score 0.8936842679977417, avg_neg_score 0.07582659274339676
avg_pos_score 0.9108552932739258, avg_neg_score 0.08577970415353775
avg_pos_score 0.9309555888175964, avg_neg_score 0.09609635919332504
avg_pos_score 0.8982914090156555, avg_neg_score 0.07302383333444595
avg_pos_score 0.9148922562599182, avg_neg_score 0.08211688697338104
avg_pos_score 0.9370048642158508, avg_neg_score 0.09725479036569595
avg_pos_score 0.9084997177124023, avg_neg_score 0.07754392921924591
avg_pos_score 0.9133103489875793, avg_neg_score 0.07477547973394394
avg_pos_score 0.9250653982162476, avg_neg_score 0.08115161210298538
avg_pos_score 0.9204635620117188, avg_neg_score 0.07690072804689407
avg_pos_score 0.9231279492378235, avg_neg_score 0.07827024906873703
avg_pos_score 0.9306842088699341, avg_neg_score 0.08296485990285873
avg_pos_score 0.9198090434074402, avg_neg_score 0.07118775695562363
avg_pos_score 0.9235102534294128, avg_neg_score 0.07091417163610458
avg_pos_score 0.9312742352485657, avg_neg_score 0.0736703872680664
avg_pos_score 0.9236258268356323, avg_neg_score 0.06897859275341034
Fold 0 FINAL: Loss=0.1403, TP=19, TN=122884, FP=2873, FN=48
Metrics: Acc=0.9768, Rec=0.2836, Prec=0.0066, F1=0.0128
avg_pos_score 0.7309635281562805, avg_neg_score 0.7307369709014893
avg_pos_score 0.00407877704128623, avg_neg_score 0.00503901531919837
avg_pos_score 0.5875765681266785, avg_neg_score 0.16320985555648804
avg_pos_score 0.9995701313018799, avg_neg_score 0.9938508868217468
avg_pos_score 0.9996320009231567, avg_neg_score 0.991834819316864
avg_pos_score 0.9791573882102966, avg_neg_score 0.759431779384613
avg_pos_score 0.6880723834037781, avg_neg_score 0.1475227177143097
avg_pos_score 0.5632343292236328, avg_neg_score 0.08250410109758377
avg_pos_score 0.741157054901123, avg_neg_score 0.12915769219398499
avg_pos_score 0.8778111338615417, avg_neg_score 0.265998512506485
avg_pos_score 0.8979604840278625, avg_neg_score 0.3269709348678589
avg_pos_score 0.8489274382591248, avg_neg_score 0.26480770111083984
avg_pos_score 0.7177093625068665, avg_neg_score 0.1565956324338913
avg_pos_score 0.704076886177063, avg_neg_score 0.13519041240215302
avg_pos_score 0.7938438057899475, avg_neg_score 0.15729419887065887
avg_pos_score 0.8658359050750732, avg_neg_score 0.1987980753183365
avg_pos_score 0.8877233266830444, avg_neg_score 0.21238113939762115
avg_pos_score 0.8728702664375305, avg_neg_score 0.17439207434654236
avg_pos_score 0.831532895565033, avg_neg_score 0.12609292566776276
avg_pos_score 0.8039000034332275, avg_neg_score 0.1068362444639206
avg_pos_score 0.8368071913719177, avg_neg_score 0.12144587188959122
avg_pos_score 0.8878167867660522, avg_neg_score 0.15192639827728271
avg_pos_score 0.9084370136260986, avg_neg_score 0.15871453285217285
avg_pos_score 0.8973498344421387, avg_neg_score 0.1325635313987732
avg_pos_score 0.8715121746063232, avg_neg_score 0.10430148988962173
avg_pos_score 0.8573273420333862, avg_neg_score 0.09404008090496063
avg_pos_score 0.8743098378181458, avg_neg_score 0.10581085085868835
avg_pos_score 0.9020748734474182, avg_neg_score 0.12794074416160583
avg_pos_score 0.9065878391265869, avg_neg_score 0.12649737298488617
avg_pos_score 0.889797568321228, avg_neg_score 0.1028098613023758
avg_pos_score 0.8802016973495483, avg_neg_score 0.08704882860183716
avg_pos_score 0.8968814611434937, avg_neg_score 0.09124615043401718
avg_pos_score 0.9172576665878296, avg_neg_score 0.10390100628137589
avg_pos_score 0.9186908006668091, avg_neg_score 0.10168833285570145
avg_pos_score 0.9008480310440063, avg_neg_score 0.08654249459505081
avg_pos_score 0.8970323204994202, avg_neg_score 0.08222857862710953
avg_pos_score 0.919487714767456, avg_neg_score 0.09216196089982986
avg_pos_score 0.9264649152755737, avg_neg_score 0.09327517449855804
avg_pos_score 0.912628173828125, avg_neg_score 0.07815206050872803
avg_pos_score 0.9111573696136475, avg_neg_score 0.07491923123598099
avg_pos_score 0.9248176217079163, avg_neg_score 0.08453816920518875
avg_pos_score 0.9224819540977478, avg_neg_score 0.08000268042087555
avg_pos_score 0.9151893854141235, avg_neg_score 0.07115793973207474
avg_pos_score 0.9331357479095459, avg_neg_score 0.08007791638374329
avg_pos_score 0.9293762445449829, avg_neg_score 0.07542189955711365
avg_pos_score 0.9197278022766113, avg_neg_score 0.06643544882535934
avg_pos_score 0.9361507296562195, avg_neg_score 0.07806038111448288
avg_pos_score 0.9289963245391846, avg_neg_score 0.07182956486940384
avg_pos_score 0.9197802543640137, avg_neg_score 0.06283660233020782
avg_pos_score 0.9441523551940918, avg_neg_score 0.07602521032094955
avg_pos_score 0.923512876033783, avg_neg_score 0.058066342025995255
avg_pos_score 0.948826014995575, avg_neg_score 0.07753732055425644
avg_pos_score 0.912868082523346, avg_neg_score 0.050438765436410904
avg_pos_score 0.9566618800163269, avg_neg_score 0.07908662408590317
avg_pos_score 0.9278796911239624, avg_neg_score 0.05279974639415741
avg_pos_score 0.939368724822998, avg_neg_score 0.062400635331869125
avg_pos_score 0.9429279565811157, avg_neg_score 0.06099691987037659
avg_pos_score 0.9375333189964294, avg_neg_score 0.055751699954271317
avg_pos_score 0.9519258141517639, avg_neg_score 0.06654112040996552
avg_pos_score 0.918686032295227, avg_neg_score 0.04230727255344391
avg_pos_score 0.9756376147270203, avg_neg_score 0.09016159921884537
avg_pos_score 0.9407920837402344, avg_neg_score 0.049597613513469696
avg_pos_score 0.913625180721283, avg_neg_score 0.038017500191926956
avg_pos_score 0.9816726446151733, avg_neg_score 0.09735709428787231
avg_pos_score 0.9683588743209839, avg_neg_score 0.07045748084783554
avg_pos_score 0.8299789428710938, avg_neg_score 0.01802104525268078
avg_pos_score 0.8423272967338562, avg_neg_score 0.018257396295666695
avg_pos_score 0.9603121876716614, avg_neg_score 0.06132935360074043
avg_pos_score 0.9801240563392639, avg_neg_score 0.08689115941524506
avg_pos_score 0.9444108009338379, avg_neg_score 0.04665529727935791
avg_pos_score 0.8990057110786438, avg_neg_score 0.029215818271040916
avg_pos_score 0.9558970928192139, avg_neg_score 0.060757409781217575
avg_pos_score 0.9695315957069397, avg_neg_score 0.0677981749176979
avg_pos_score 0.9242143034934998, avg_neg_score 0.0369977243244648
avg_pos_score 0.9477699398994446, avg_neg_score 0.04536305367946625
avg_pos_score 0.9675236940383911, avg_neg_score 0.06452509015798569
avg_pos_score 0.9452793002128601, avg_neg_score 0.04559222236275673
avg_pos_score 0.9382608532905579, avg_neg_score 0.03869657218456268
avg_pos_score 0.9612265825271606, avg_neg_score 0.05515027418732643
avg_pos_score 0.9586133360862732, avg_neg_score 0.05059957131743431
avg_pos_score 0.9342402219772339, avg_neg_score 0.03929193690419197
avg_pos_score 0.967574954032898, avg_neg_score 0.054556217044591904
avg_pos_score 0.960378885269165, avg_neg_score 0.04761927202343941
avg_pos_score 0.9388667941093445, avg_neg_score 0.03443919122219086
avg_pos_score 0.9647781848907471, avg_neg_score 0.052272144705057144
avg_pos_score 0.9622553586959839, avg_neg_score 0.04754788428544998
avg_pos_score 0.9392896294593811, avg_neg_score 0.0328228622674942
avg_pos_score 0.9705992341041565, avg_neg_score 0.04944491386413574
avg_pos_score 0.9638842344284058, avg_neg_score 0.04300638660788536
avg_pos_score 0.9423338770866394, avg_neg_score 0.03220239281654358
avg_pos_score 0.9761576056480408, avg_neg_score 0.05486242100596428
avg_pos_score 0.9503151178359985, avg_neg_score 0.03404974937438965
avg_pos_score 0.9563105702400208, avg_neg_score 0.03633277490735054
avg_pos_score 0.9734789729118347, avg_neg_score 0.04684899002313614
avg_pos_score 0.9486367702484131, avg_neg_score 0.029736431315541267
avg_pos_score 0.9742653965950012, avg_neg_score 0.04387965798377991
avg_pos_score 0.9579008221626282, avg_neg_score 0.034282270818948746
avg_pos_score 0.9642314314842224, avg_neg_score 0.03561418503522873
avg_pos_score 0.9668389558792114, avg_neg_score 0.03734303265810013
avg_pos_score 0.9612128734588623, avg_neg_score 0.032003253698349
Fold 1 FINAL: Loss=0.0732, TP=42, TN=124286, FP=1409, FN=87
Metrics: Acc=0.9881, Rec=0.3256, Prec=0.0289, F1=0.0532
defaultdict(<class 'list'>, {'acc': [np.float64(0.9856505913021363), np.float64(0.985857229145473), np.float64(0.9805283570701933), np.float64(0.9814065679043744), np.float64(0.9824477047304171)], 'recall': [np.float64(0.3588453083420109), np.float64(0.2899456207335416), np.float64(0.30342473678121024), np.float64(0.30400323961587417), np.float64(0.30458174245053804)], 'precision': [np.float64(0.020860972813141268), np.float64(0.023647276084949216), np.float64(0.018352226833412248), np.float64(0.02548970502160314), np.float64(0.017757701322977524)], 'f1_score': [np.float64(0.03927245529493763), np.float64(0.042789240415731886), np.float64(0.033431985466579106), np.float64(0.04481907161420968), np.float64(0.033003366686487484)]})

=== REP 0 ===
avg_pos_score 0.5625813603401184, avg_neg_score 0.590639054775238
avg_pos_score 0.19033317267894745, avg_neg_score 0.04078482463955879
avg_pos_score 0.8299281001091003, avg_neg_score 0.5878036618232727
avg_pos_score 0.8378351330757141, avg_neg_score 0.4174046516418457
avg_pos_score 0.41642966866493225, avg_neg_score 0.0929330512881279
avg_pos_score 0.4386231303215027, avg_neg_score 0.07909055054187775
avg_pos_score 0.7405946254730225, avg_neg_score 0.3246295750141144
avg_pos_score 0.8239358067512512, avg_neg_score 0.3914073407649994
avg_pos_score 0.6731979250907898, avg_neg_score 0.22687280178070068
avg_pos_score 0.6726773381233215, avg_neg_score 0.22228941321372986
avg_pos_score 0.750677764415741, avg_neg_score 0.24870754778385162
avg_pos_score 0.7864541411399841, avg_neg_score 0.24238191545009613
avg_pos_score 0.7894110679626465, avg_neg_score 0.23546478152275085
avg_pos_score 0.7794862389564514, avg_neg_score 0.2558712661266327
avg_pos_score 0.7595131993293762, avg_neg_score 0.23179613053798676
avg_pos_score 0.758545458316803, avg_neg_score 0.2589466869831085
avg_pos_score 0.7607083916664124, avg_neg_score 0.2457263320684433
avg_pos_score 0.7661616206169128, avg_neg_score 0.21997766196727753
avg_pos_score 0.7746436595916748, avg_neg_score 0.21328838169574738
avg_pos_score 0.7730464935302734, avg_neg_score 0.20524471998214722
avg_pos_score 0.7694061994552612, avg_neg_score 0.1844703108072281
avg_pos_score 0.7888520956039429, avg_neg_score 0.1902761608362198
avg_pos_score 0.8172012567520142, avg_neg_score 0.20135357975959778
avg_pos_score 0.8328181505203247, avg_neg_score 0.20692338049411774
avg_pos_score 0.8266952633857727, avg_neg_score 0.20877718925476074
avg_pos_score 0.8063859343528748, avg_neg_score 0.19830302894115448
avg_pos_score 0.7813869714736938, avg_neg_score 0.17112207412719727
avg_pos_score 0.7893565893173218, avg_neg_score 0.1585412174463272
avg_pos_score 0.8247992992401123, avg_neg_score 0.17731650173664093
avg_pos_score 0.8488082885742188, avg_neg_score 0.20420490205287933
avg_pos_score 0.835834264755249, avg_neg_score 0.18808044493198395
avg_pos_score 0.807572603225708, avg_neg_score 0.1629083752632141
avg_pos_score 0.8086112141609192, avg_neg_score 0.17137020826339722
avg_pos_score 0.8213754892349243, avg_neg_score 0.18973200023174286
avg_pos_score 0.8186494708061218, avg_neg_score 0.16648055613040924
avg_pos_score 0.8316978216171265, avg_neg_score 0.16748179495334625
avg_pos_score 0.8473361730575562, avg_neg_score 0.16203749179840088
avg_pos_score 0.8547340631484985, avg_neg_score 0.17597994208335876
avg_pos_score 0.8383627533912659, avg_neg_score 0.16919969022274017
avg_pos_score 0.8116475343704224, avg_neg_score 0.1285814791917801
avg_pos_score 0.849441409111023, avg_neg_score 0.15376050770282745
avg_pos_score 0.8786364793777466, avg_neg_score 0.1854250580072403
avg_pos_score 0.8532874584197998, avg_neg_score 0.14629915356636047
avg_pos_score 0.827370822429657, avg_neg_score 0.10372024029493332
avg_pos_score 0.8742461204528809, avg_neg_score 0.16101154685020447
avg_pos_score 0.8847355842590332, avg_neg_score 0.1721770316362381
avg_pos_score 0.8458399176597595, avg_neg_score 0.12268003076314926
avg_pos_score 0.8363767862319946, avg_neg_score 0.13245373964309692
avg_pos_score 0.8441784977912903, avg_neg_score 0.11553715169429779
avg_pos_score 0.8844090104103088, avg_neg_score 0.1578807234764099
avg_pos_score 0.879082977771759, avg_neg_score 0.16912224888801575
avg_pos_score 0.8215956687927246, avg_neg_score 0.10303326696157455
avg_pos_score 0.8686662912368774, avg_neg_score 0.12551745772361755
avg_pos_score 0.9077352285385132, avg_neg_score 0.19111531972885132
avg_pos_score 0.8509102463722229, avg_neg_score 0.09781041741371155
avg_pos_score 0.841701090335846, avg_neg_score 0.09441420435905457
avg_pos_score 0.8949987888336182, avg_neg_score 0.15031564235687256
avg_pos_score 0.9003684520721436, avg_neg_score 0.13177376985549927
avg_pos_score 0.8677562475204468, avg_neg_score 0.1048048883676529
avg_pos_score 0.8594647645950317, avg_neg_score 0.14057236909866333
avg_pos_score 0.8626530766487122, avg_neg_score 0.11719491332769394
avg_pos_score 0.8893818259239197, avg_neg_score 0.15627725422382355
avg_pos_score 0.8587062954902649, avg_neg_score 0.10591907799243927
